t,o,h,l,Price,v,RSI,MACD,MACD Signal,5d_ma,200d_ma,invested_capital_movement,Invested Capital,buy,sell,available_capital,quantities,stop_loss,position_size,gross_profit,gross_loss,Portfolio worth
2015-09-22,33.200001,33.200001,32.84,31.832544,12800,41.517111876782415,-0.14087876556980206,-0.236797232724594,32.37752400000001,32.572928574999985,0,26800.0,False,False,2313.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,32809.120453
2015-09-23,33.060001,33.259997999999996,33.040001000000004,31.87105,10000,42.55134725779718,-0.15620062653452038,-0.22067791148657928,32.208057200000006,32.57257886499999,0,26800.0,False,False,2313.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,32846.00920100001
2015-09-24,32.799999,33.080002,32.599998,31.851795000000003,8800,42.12155557792826,-0.16796088083412286,-0.21013450535608802,32.02896320000001,32.572037929999986,0,26800.0,False,False,2313.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,32827.56291100001
2015-09-25,33.25,33.380001,32.700001,31.524421999999998,9900,35.155523097099746,-0.201375896244528,-0.20838278353377604,31.87875660000001,32.57095203999998,0,26800.0,False,False,2313.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,32513.939577000005
2015-09-28,32.869999,32.869999,31.73,30.628946000000003,24200,23.098795904590318,-0.2966948525205524,-0.22604519733113132,31.54175140000001,32.56534127499998,200,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,31856.073569000007
2015-09-29,31.639999,32.099998,31.43,30.513403000000004,8800,21.976685329510758,-0.3772109139616475,-0.25627834065723454,31.27792320000001,32.56071949499998,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,31745.38337500001
2015-09-30,32.169998,32.380001,32.0,31.177788,34800,40.99457562631513,-0.38299522518801155,-0.28162171756338994,31.13927080000001,32.55851763499998,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,32381.864205000005
2015-10-01,32.490002000000004,32.490002000000004,32.07,31.264446000000003,9000,43.08252663390001,-0.3762495861182096,-0.30054729127435387,31.021801000000004,32.559075304999986,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,32464.88256900001
2015-10-02,32.16,33.0,32.0,31.774760999999998,9800,54.1150776839125,-0.3259679078029123,-0.30563141458006554,31.07186880000001,32.563513839999985,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,32953.76433900001
2015-10-05,33.450001,33.549999,33.259997999999996,32.275455,12900,62.3720815304837,-0.2429172947889029,-0.293088590621833,31.401170600000007,32.57263967999998,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,33433.42919100001
2015-10-06,33.470001,33.5,33.18,32.102142,5000,58.18986517087993,-0.18890640089144028,-0.2722521526757545,31.7189184,32.578382779999984,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,33267.39533700001
2015-10-07,33.529999,33.59,33.200001,32.169544,8600,59.411137969919466,-0.13906059626076228,-0.24561384139275605,31.917269600000004,32.581377019999984,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,33331.96645300001
2015-10-08,33.419998,33.709998999999996,33.150002,32.448776,17300,64.38410207530927,-0.07614796190611983,-0.2117206654954288,32.154135600000004,32.584438169999984,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,33599.47070900001
2015-10-09,33.77,33.82,33.700001,32.56432,26600,66.35240781455752,-0.01677246818773881,-0.17273102603389082,32.312047400000004,32.587982074999985,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,33710.16186100001
2015-10-13,33.880001,33.970001,33.709998999999996,32.458397,15600,62.68784012089567,0.021488234505433468,-0.13388717392602598,32.348635800000004,32.591376174999986,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,33608.68762700001
2015-10-14,33.759997999999996,33.84,33.580002,32.352486,5800,58.93274100221459,0.042770947618258504,-0.09855554961716909,32.39870460000001,32.594024064999985,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,33507.224889000005
2015-10-15,33.599998,34.110001000000004,33.599998,32.843552,3100,68.89946900589042,0.09813137586770182,-0.05921816452019492,32.533506200000005,32.59806812499998,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,33977.66611700001
2015-10-16,34.299999,34.299999,34.07,32.987984000000004,6200,71.26606165245884,0.15190826551193481,-0.01699287851376897,32.641347800000005,32.603941644999985,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,34116.03197300001
2015-10-19,34.259997999999996,34.540001000000004,34.259997999999996,33.180557,10300,74.27734347852218,0.20767195665187188,0.0279400885193592,32.7645952,32.61265563499998,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,34300.516907000005
2015-10-20,34.490002000000004,34.490002000000004,34.25,33.045753000000005,7200,68.48066138248979,0.2382412308310009,0.07000031698168754,32.88206640000001,32.62117703499998,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,34171.374675000014
2015-10-21,34.450001,34.5,34.200001,32.987984000000004,7100,65.93624993225741,0.25486816381087607,0.10697388634752525,33.00916600000001,32.631479769999984,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,34116.03197300001
2015-10-22,34.599998,34.849998,34.580002,33.556072,13400,76.03823745554851,0.3103080439083712,0.14764071785969446,33.15167000000001,32.646404254999986,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,34660.26027700001
2015-10-23,35.52,35.93,35.52,34.422657,48700,84.25624022500303,0.4193368611482029,0.20197994651739615,33.43860460000001,32.66431365999998,0,27000.0,False,False,2513.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,35490.448707
2015-10-26,35.84,35.880001,35.650002,34.490063,14600,84.72637769458017,0.50535664831731,0.26265528687737894,33.700505800000016,32.679430754999984,200,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,35755.023655000005
2015-10-27,35.91,35.970001,35.75,34.576721,36000,85.37425450474764,0.573904907229668,0.32490521094783675,34.00669940000002,32.695799589999986,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,35838.04201900001
2015-10-28,36.119999,36.200001,35.77,34.855953,14200,87.36664127212772,0.6433454986028337,0.38859326847883613,34.38029320000001,32.71549029499999,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36105.54627500001
2015-10-29,36.189999,36.189999,35.990002000000004,34.778923,16100,83.73578265396151,0.684274104395449,0.4477294356621587,34.62486340000001,32.73474772499999,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36031.751535
2015-10-30,36.25,36.25,35.970001,34.711521000000005,14100,80.36380281019501,0.7031658826729057,0.4988167250643082,34.68263620000001,32.754631014999994,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,35967.18041900001
2015-11-02,36.23,36.380001,36.0,34.990757,33000,83.53352412190372,0.7322290835151009,0.5454991967544668,34.782775000000015,32.77793248999999,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36234.688507000006
2015-11-03,36.48,36.549999,36.25,35.125557,12400,84.89195732684675,0.757408182938299,0.5878809939912333,34.89254220000002,32.800656249999996,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36363.826907
2015-11-04,36.740002000000004,36.740002000000004,36.349998,35.087044,18000,82.64437156494648,0.7654317031936486,0.6233911358317163,34.93876040000002,32.82203200499999,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36326.931453000005
2015-11-05,36.509997999999996,36.560001,36.220001,34.961872,25600,75.17989766357069,0.7530098378302412,0.6493148762314214,34.97535020000002,32.84205973499999,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36207.01667700001
2015-11-06,36.32,36.400002,36.139998999999996,35.038897999999996,10300,76.67569480326983,0.7408408226557199,0.6676200655162812,35.04082560000002,32.861846749999984,0,27200.0,False,False,2713.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36280.807585
2015-11-09,36.400002,36.400002,35.830002,34.663376,30300,57.262888255796774,0.6929078925599512,0.6726776309250152,34.97534940000001,32.87657867999999,200,27400.0,False,False,2913.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36121.057509000006
2015-11-10,35.73,35.939999,35.720001,34.547836,12100,52.54042015774964,0.6382403502620093,0.6657901747924141,34.85980520000002,32.89044405499999,0,27400.0,False,False,2913.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36010.370189
2015-11-11,35.990002000000004,36.16,35.880001,34.586346,13100,53.99939690770382,0.5912082832164742,0.6508737964772262,34.75966560000002,32.90483894999999,0,27400.0,False,False,2913.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,36047.262769
2015-11-12,35.700001,35.849998,35.59,34.268603999999996,14900,41.77363872628393,0.5222754411355979,0.6251541254089006,34.621012000000015,32.921641069999986,0,27400.0,False,False,2913.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,35742.865933
2015-11-13,35.349998,35.349998,34.830002,33.536823,18600,26.081686583031484,0.4039406794923366,0.5809114362255878,34.320597000000014,32.93565086999999,0,27400.0,False,False,2913.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,35041.819735000005
2015-11-16,34.799999,35.299999,34.759997999999996,33.989371999999996,7700,41.70685032422372,0.3427257217434345,0.5332742933291572,34.18579620000001,32.95052724499999,0,27400.0,False,False,2913.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,35475.361677
2015-11-17,35.52,35.580002,35.279999,33.970112,7900,41.27836730138826,0.28932316827356885,0.4844840683180396,34.07025140000002,32.96651092499999,0,27400.0,False,False,2913.5433010000056,0.0,340.5402448499999,30172.496278,0.0,0.0,35456.91059700001
